timestamp,machine_id,sensor_temp,sensor_vib,sensor_pressure,throughput,failure
2025-09-25T16:41:33.148317,MC_004,78.01,0.5464,5.512,104.09,0
2025-09-25T16:51:33.148317,MC_004,78.122,0.5422,5.65,103.41,0
2025-09-25T17:01:33.148317,MC_004,78.011,0.5537,5.478,104.82,0
2025-09-25T17:11:33.148317,MC_004,78.762,0.558,5.474,104.57,0
2025-09-25T17:21:33.148317,MC_004,78.338,0.5472,5.449,105.41,0
2025-09-25T17:31:33.148317,MC_004,78.667,0.5406,5.647,104.19,0
2025-09-25T17:41:33.148317,MC_004,79.744,0.5583,5.39,102.86,0
2025-09-25T17:51:33.148317,MC_004,79.492,0.5565,5.369,104.12,0
2025-09-25T18:01:33.148317,MC_004,79.311,0.554,5.449,106.56,0
2025-09-25T18:11:33.148317,MC_004,79.125,0.5549,5.671,103.58,0
2025-09-25T18:21:33.148317,MC_004,79.038,0.557,5.509,105.96,0
2025-09-25T18:31:33.148317,MC_004,79.7,0.5576,5.357,103.56,0
2025-09-25T18:41:33.148317,MC_004,80.117,0.5585,5.417,104.79,0
2025-09-25T18:51:33.148317,MC_004,79.914,0.5501,5.37,104.9,0
2025-09-25T19:01:33.148317,MC_004,80.86,0.5532,5.272,104.75,0
2025-09-25T19:11:33.148317,MC_004,80.256,0.5561,5.417,103.75,0
2025-09-25T19:21:33.148317,MC_004,80.672,0.5675,5.615,106.51,0
2025-09-25T19:31:33.148317,MC_004,80.731,0.56,5.573,104.4,0
2025-09-25T19:41:33.148317,MC_004,80.947,0.5626,5.387,105.67,0
2025-09-25T19:51:33.148317,MC_004,80.252,0.564,5.505,106.5,0
2025-09-25T20:01:33.148317,MC_004,80.964,0.5606,5.424,104.63,0
2025-09-25T20:11:33.148317,MC_004,81.024,0.5694,5.307,104.62,0
2025-09-25T20:21:33.148317,MC_004,80.837,0.5639,5.488,103.46,0
2025-09-25T20:31:33.148317,MC_004,81.904,0.5718,5.371,105.4,0
2025-09-25T20:41:33.148317,MC_004,82.168,0.5652,5.609,103.98,0
2025-09-25T20:51:33.148317,MC_004,81.841,0.5632,5.499,104.49,0
2025-09-25T21:01:33.148317,MC_004,81.302,0.5655,5.213,103.46,0
2025-09-25T21:11:33.148317,MC_004,82.236,0.5722,5.482,103.59,0
2025-09-25T21:21:33.148317,MC_004,82.743,0.5741,5.35,103.11,0
2025-09-25T21:31:33.148317,MC_004,82.806,0.5645,5.487,104.01,0
2025-09-25T21:41:33.148317,MC_004,82.758,0.5723,5.638,102.59,0
2025-09-25T21:51:33.148317,MC_004,83.003,0.5732,5.357,104.3,0
2025-09-25T22:01:33.148317,MC_004,83.85,0.5721,5.339,104.39,0
2025-09-25T22:11:33.148317,MC_004,83.055,0.5664,5.373,104.57,0
2025-09-25T22:21:33.148317,MC_004,83.098,0.5743,5.41,102.62,0
2025-09-25T22:31:33.148317,MC_004,84.081,0.5764,5.243,101.56,0
2025-09-25T22:41:33.148317,MC_004,83.664,0.5718,5.275,100.69,0
2025-09-25T22:51:33.148317,MC_004,83.421,0.5641,5.53,100.0,0
2025-09-25T23:01:33.148317,MC_004,83.848,0.5694,5.354,99.82,0
2025-09-25T23:11:33.148317,MC_004,84.138,0.5698,5.428,99.28,0
2025-09-25T23:21:33.148317,MC_004,85.347,0.5707,5.569,100.01,0
2025-09-25T23:31:33.148317,MC_004,84.595,0.567,5.562,99.62,0
2025-09-25T23:41:33.148317,MC_004,85.026,0.5784,5.351,101.52,0
2025-09-25T23:51:33.148317,MC_004,84.945,0.5646,5.287,98.58,0
2025-09-26T00:01:33.148317,MC_004,84.87,0.5683,5.278,97.92,0
2025-09-26T00:11:33.148317,MC_004,86.049,0.5697,5.457,100.58,0
2025-09-26T00:21:33.148317,MC_004,85.121,0.5628,5.306,99.59,0
2025-09-26T00:31:33.148317,MC_004,85.366,0.5643,5.373,99.17,0
2025-09-26T00:41:33.148317,MC_004,85.213,0.569,5.343,98.79,0
2025-09-26T00:51:33.148317,MC_004,86.307,0.5724,5.189,97.47,0
2025-09-26T01:01:33.148317,MC_004,86.593,0.57,5.355,99.02,0
2025-09-26T01:11:33.148317,MC_004,86.677,0.5732,5.4,96.9,0
2025-09-26T01:21:33.148317,MC_004,86.395,0.5727,5.175,96.84,0
2025-09-26T01:31:33.148317,MC_004,87.549,0.5758,5.26,99.16,0
2025-09-26T01:41:33.148317,MC_004,87.076,0.5738,5.32,98.37,0
2025-09-26T01:51:33.148317,MC_004,88.003,0.5695,5.289,96.45,0
2025-09-26T02:01:33.148317,MC_004,87.213,0.5691,5.421,97.76,0
2025-09-26T02:11:33.148317,MC_004,86.787,0.5743,5.351,97.45,0
2025-09-26T02:21:33.148317,MC_004,87.049,0.5668,5.417,95.75,0
2025-09-26T02:31:33.148317,MC_004,88.13,0.5645,5.435,95.88,0
2025-09-26T02:41:33.148317,MC_004,87.764,0.5677,5.328,97.69,0
2025-09-26T02:51:33.148317,MC_004,88.659,0.5736,5.372,94.96,0
2025-09-26T03:01:33.148317,MC_004,87.715,0.5733,5.294,94.73,0
2025-09-26T03:11:33.148317,MC_004,88.476,0.5722,5.315,95.21,0
2025-09-26T03:21:33.148317,MC_004,88.89,0.5658,5.369,94.93,0
2025-09-26T03:31:33.148317,MC_004,88.882,0.5594,5.065,96.09,0
2025-09-26T03:41:33.148317,MC_004,89.299,0.5655,5.305,95.66,0
2025-09-26T03:51:33.148317,MC_004,88.78,0.5697,5.201,95.61,0
2025-09-26T04:01:33.148317,MC_004,89.372,0.5729,5.413,94.19,0
2025-09-26T04:11:33.148317,MC_004,89.839,0.5595,5.242,95.99,0
2025-09-26T04:21:33.148317,MC_004,89.989,0.5649,5.342,94.25,0
2025-09-26T04:31:33.148317,MC_004,89.696,0.5605,5.309,94.21,0
2025-09-26T04:41:33.148317,MC_004,90.005,0.5642,5.093,93.73,0
2025-09-26T04:51:33.148317,MC_004,90.002,0.5674,5.1,94.59,0
2025-09-26T05:01:33.148317,MC_004,90.136,0.5724,5.375,95.78,0
2025-09-26T05:11:33.148317,MC_004,90.94,0.5652,5.408,94.48,0
2025-09-26T05:21:33.148317,MC_004,89.75,0.5574,5.192,95.1,0
2025-09-26T05:31:33.148317,MC_004,92.236,0.5703,5.224,95.28,0
2025-09-26T05:41:33.148317,MC_004,90.07,0.5723,5.255,95.36,0
2025-09-26T05:51:33.148317,MC_004,91.193,0.557,5.332,95.45,0
2025-09-26T06:01:33.148317,MC_004,90.571,0.5508,5.139,94.82,0
2025-09-26T06:11:33.148317,MC_004,90.757,0.5552,5.123,93.78,0
2025-09-26T06:21:33.148317,MC_004,91.639,0.5594,5.084,95.26,0
2025-09-26T06:31:33.148317,MC_004,91.39,0.5682,5.204,94.19,0
2025-09-26T06:41:33.148317,MC_004,92.021,0.5641,5.35,96.6,0
2025-09-26T06:51:33.148317,MC_004,91.742,0.5648,5.124,95.79,0
2025-09-26T07:01:33.148317,MC_004,93.028,0.5692,5.242,94.68,0
2025-09-26T07:11:33.148317,MC_004,92.219,0.5679,5.206,94.8,0
2025-09-26T07:21:33.148317,MC_004,92.507,0.5716,5.201,96.46,0
2025-09-26T07:31:33.148317,MC_004,91.768,0.561,4.869,95.35,0
2025-09-26T07:41:33.148317,MC_004,92.663,0.5638,5.192,96.31,0
2025-09-26T07:51:33.148317,MC_004,92.798,0.5678,5.128,96.82,0
2025-09-26T08:01:33.148317,MC_004,92.903,0.5578,5.137,96.06,0
2025-09-26T08:11:33.148317,MC_004,93.293,0.5582,5.103,98.49,0
2025-09-26T08:21:33.148317,MC_004,92.83,0.5574,4.948,97.75,0
2025-09-26T08:31:33.148317,MC_004,92.119,0.5659,5.065,97.05,0
2025-09-26T08:41:33.148317,MC_004,92.813,0.5579,5.251,96.69,0
2025-09-26T08:51:33.148317,MC_004,93.719,0.5607,4.919,96.78,0
2025-09-26T09:01:33.148317,MC_004,93.752,0.563,5.264,99.15,0
2025-09-26T09:11:33.148317,MC_004,93.429,0.5594,4.955,98.09,0
2025-09-26T09:21:33.148317,MC_004,93.218,0.5651,5.16,97.5,0
2025-09-26T09:31:33.148317,MC_004,93.856,0.552,5.121,98.4,0
2025-09-26T09:41:33.148317,MC_004,93.071,0.5544,5.246,98.52,0
2025-09-26T09:51:33.148317,MC_004,94.174,0.5675,5.111,98.84,0
2025-09-26T10:01:33.148317,MC_004,93.53,0.5601,4.754,98.76,0
2025-09-26T10:11:33.148317,MC_004,93.868,0.5609,4.921,99.06,0
2025-09-26T10:21:33.148317,MC_004,94.232,0.5685,4.916,99.05,0
2025-09-26T10:31:33.148317,MC_004,94.058,0.5569,5.032,99.46,0
2025-09-26T10:41:33.148317,MC_004,93.468,0.5703,5.001,102.09,0
2025-09-26T10:51:33.148317,MC_004,94.347,0.5623,4.903,99.77,0
2025-09-26T11:01:33.148317,MC_004,94.03,0.5652,4.889,99.31,0
2025-09-26T11:11:33.148317,MC_004,93.75,0.5555,5.106,101.52,0
2025-09-26T11:21:33.148317,MC_004,94.407,0.5572,5.068,100.52,0
2025-09-26T11:31:33.148317,MC_004,94.513,0.5538,4.755,101.25,0
2025-09-26T11:41:33.148317,MC_004,94.983,0.5572,5.15,102.28,0
2025-09-26T11:51:33.148317,MC_004,95.163,0.5604,5.04,101.23,0
2025-09-26T12:01:33.148317,MC_004,95.522,0.5567,5.079,101.96,0
2025-09-26T12:11:33.148317,MC_004,93.158,0.565,4.905,101.38,0
2025-09-26T12:21:33.148317,MC_004,93.976,0.5695,4.827,103.17,0
2025-09-26T12:31:33.148317,MC_004,94.143,0.5548,4.895,102.17,0
2025-09-26T12:41:33.148317,MC_004,94.893,0.5627,5.056,104.25,0
2025-09-26T12:51:33.148317,MC_004,94.564,0.5687,4.741,103.09,0
2025-09-26T13:01:33.148317,MC_004,95.308,0.56,4.837,101.1,0
2025-09-26T13:11:33.148317,MC_004,95.008,0.5584,4.833,102.34,0
2025-09-26T13:21:33.148317,MC_004,94.867,0.5649,4.957,104.88,0
2025-09-26T13:31:33.148317,MC_004,94.92,0.5646,4.982,104.84,0
2025-09-26T13:41:33.148317,MC_004,94.565,0.5717,4.859,102.66,0
2025-09-26T13:51:33.148317,MC_004,94.531,0.5684,4.9,103.89,0
2025-09-26T14:01:33.148317,MC_004,95.272,0.5836,4.779,105.96,0
2025-09-26T14:11:33.148317,MC_004,95.242,0.5715,4.915,106.49,0
2025-09-26T14:21:33.148317,MC_004,94.564,0.578,4.629,102.31,0
2025-09-26T14:31:33.148317,MC_004,94.413,0.5679,4.772,105.12,0
2025-09-26T14:41:33.148317,MC_004,94.99,0.5747,4.841,103.48,0
2025-09-26T14:51:33.148317,MC_004,95.193,0.5659,4.804,104.05,0
2025-09-26T15:01:33.148317,MC_004,94.252,0.5798,4.91,104.24,0
2025-09-26T15:11:33.148317,MC_004,95.0,0.5717,4.849,105.47,0
2025-09-26T15:21:33.148317,MC_004,95.774,0.5751,4.827,103.88,0
2025-09-26T15:31:33.148317,MC_004,94.12,0.5768,4.743,106.46,0
2025-09-26T15:41:33.148317,MC_004,95.038,0.5663,4.802,105.45,0
2025-09-26T15:51:33.148317,MC_004,94.283,0.5812,4.947,104.8,0
2025-09-26T16:01:33.148317,MC_004,94.399,0.5712,4.778,104.18,0
2025-09-26T16:11:33.148317,MC_004,93.607,0.5823,4.624,105.11,0
2025-09-26T16:21:33.148317,MC_004,94.108,0.5793,4.803,104.92,0
2025-09-26T16:31:33.148317,MC_004,94.035,0.5778,4.655,102.76,0
2025-09-26T16:41:33.148317,MC_004,94.76,0.5768,4.838,104.37,0
2025-09-26T16:51:33.148317,MC_004,94.404,0.5753,4.912,103.41,0
2025-09-26T17:01:33.148317,MC_004,94.999,0.5739,4.713,104.56,0
2025-09-26T17:11:33.148317,MC_004,94.899,0.5807,4.702,104.18,0
2025-09-26T17:21:33.148317,MC_004,93.955,0.5739,4.771,104.3,0
2025-09-26T17:31:33.148317,MC_004,94.369,0.5794,4.824,102.71,0
2025-09-26T17:41:33.148317,MC_004,94.01,0.5838,4.94,104.52,0
2025-09-26T17:51:33.148317,MC_004,94.274,0.5874,4.742,104.28,0
2025-09-26T18:01:33.148317,MC_004,94.712,0.5936,4.656,104.03,0
2025-09-26T18:11:33.148317,MC_004,93.264,0.5825,4.772,103.34,0
2025-09-26T18:21:33.148317,MC_004,93.897,0.5913,4.894,101.74,0
2025-09-26T18:31:33.148317,MC_004,93.786,0.5895,4.707,104.75,0
2025-09-26T18:41:33.148317,MC_004,93.73,0.5965,4.702,103.52,0
2025-09-26T18:51:33.148317,MC_004,94.733,0.595,4.691,102.84,0
2025-09-26T19:01:33.148317,MC_004,94.044,0.5949,4.795,102.64,0
2025-09-26T19:11:33.148317,MC_004,92.965,0.5969,4.661,101.4,0
2025-09-26T19:21:33.148317,MC_004,93.933,0.5935,4.68,101.52,0
2025-09-26T19:31:33.148317,MC_004,93.731,0.5964,4.62,102.77,0
2025-09-26T19:41:33.148317,MC_004,93.247,0.5919,4.554,103.17,0
2025-09-26T19:51:33.148317,MC_004,93.949,0.5932,4.674,101.55,0
2025-09-26T20:01:33.148317,MC_004,93.656,0.5997,4.732,100.84,0
2025-09-26T20:11:33.148317,MC_004,92.94,0.5993,4.557,99.51,0
2025-09-26T20:21:33.148317,MC_004,92.191,0.6106,4.606,100.58,0
2025-09-26T20:31:33.148317,MC_004,93.41,0.6033,4.735,100.71,0
2025-09-26T20:41:33.148317,MC_004,92.386,0.5903,4.751,99.83,0
2025-09-26T20:51:33.148317,MC_004,92.581,0.5982,4.676,101.36,0
2025-09-26T21:01:33.148317,MC_004,92.066,0.6069,4.731,98.85,0
2025-09-26T21:11:33.148317,MC_004,92.42,0.5978,4.59,101.23,0
2025-09-26T21:21:33.148317,MC_004,91.289,0.6063,4.769,98.98,0
2025-09-26T21:31:33.148317,MC_004,92.538,0.6114,4.691,99.8,0
2025-09-26T21:41:33.148317,MC_004,92.007,0.6172,4.666,99.2,0
2025-09-26T21:51:33.148317,MC_004,91.437,0.6133,4.687,98.98,0
2025-09-26T22:01:33.148317,MC_004,92.364,0.6092,4.449,98.94,0
2025-09-26T22:11:33.148317,MC_004,91.244,0.609,4.476,98.63,0
2025-09-26T22:21:33.148317,MC_004,91.02,0.6081,4.575,97.37,0
2025-09-26T22:31:33.148317,MC_004,91.08,0.603,4.621,97.43,0
2025-09-26T22:41:33.148317,MC_004,90.582,0.6239,4.661,95.37,0
2025-09-26T22:51:33.148317,MC_004,90.229,0.6085,4.708,98.76,0
2025-09-26T23:01:33.148317,MC_004,90.587,0.6067,4.462,98.39,0
2025-09-26T23:11:33.148317,MC_004,91.247,0.6183,4.665,95.17,0
2025-09-26T23:21:33.148317,MC_004,90.934,0.6139,4.685,97.91,0
2025-09-26T23:31:33.148317,MC_004,91.141,0.622,4.56,95.78,0
2025-09-26T23:41:33.148317,MC_004,90.555,0.6176,4.739,95.79,0
2025-09-26T23:51:33.148317,MC_004,89.851,0.6226,4.564,97.68,0
2025-09-27T00:01:33.148317,MC_004,89.993,0.6318,4.636,96.55,0
2025-09-27T00:11:33.148317,MC_004,89.994,0.6283,4.633,95.51,0
2025-09-27T00:21:33.148317,MC_004,89.937,0.6259,4.625,95.96,0
2025-09-27T00:31:33.148317,MC_004,89.254,0.6203,4.755,97.1,0
2025-09-27T00:41:33.148317,MC_004,90.108,0.6212,4.524,95.4,0
2025-09-27T00:51:33.148317,MC_004,89.233,0.6282,4.436,95.18,0
2025-09-27T01:01:33.148317,MC_004,89.339,0.6321,4.446,93.84,0
2025-09-27T01:11:33.148317,MC_004,88.2,0.6285,4.687,94.82,0
2025-09-27T01:21:33.148317,MC_004,88.225,0.6277,4.505,94.66,0
2025-09-27T01:31:33.148317,MC_004,88.204,0.6289,4.586,93.67,0
2025-09-27T01:41:33.148317,MC_004,87.813,0.6287,4.563,93.38,0
2025-09-27T01:51:33.148317,MC_004,88.465,0.6291,4.58,95.54,0
2025-09-27T02:01:33.148317,MC_004,88.077,0.6296,4.564,93.54,0
2025-09-27T02:11:33.148317,MC_004,87.373,0.6317,4.508,94.4,0
2025-09-27T02:21:33.148317,MC_004,88.016,0.6295,4.356,94.16,0
2025-09-27T02:31:33.148317,MC_004,88.837,0.6388,4.452,96.4,0
2025-09-27T02:41:33.148317,MC_004,86.809,0.6364,4.513,95.26,0
2025-09-27T02:51:33.148317,MC_004,86.723,0.6339,4.591,96.4,0
2025-09-27T03:01:33.148317,MC_004,87.445,0.6447,4.561,95.64,0
2025-09-27T03:11:33.148317,MC_004,87.273,0.6419,4.553,96.7,0
2025-09-27T03:21:33.148317,MC_004,87.21,0.6405,4.488,93.67,0
2025-09-27T03:31:33.148317,MC_004,87.304,0.6398,4.406,96.99,0
2025-09-27T03:41:33.148317,MC_004,86.705,0.6397,4.57,96.02,0
2025-09-27T03:51:33.148317,MC_004,86.441,0.6379,4.613,94.89,0
2025-09-27T04:01:33.148317,MC_004,86.939,0.6491,4.409,94.42,0
2025-09-27T04:11:33.148317,MC_004,86.5,0.6301,4.622,96.33,0
2025-09-27T04:21:33.148317,MC_004,86.245,0.6492,4.379,95.4,0
2025-09-27T04:31:33.148317,MC_004,85.974,0.6439,4.43,95.51,0
2025-09-27T04:41:33.148317,MC_004,86.352,0.6539,4.616,96.26,0
2025-09-27T04:51:33.148317,MC_004,85.526,0.6455,4.75,98.45,0
2025-09-27T05:01:33.148317,MC_004,86.263,0.6413,4.336,96.05,0
2025-09-27T05:11:33.148317,MC_004,85.936,0.6423,4.414,97.08,0
2025-09-27T05:21:33.148317,MC_004,84.945,0.6384,4.54,96.25,0
2025-09-27T05:31:33.148317,MC_004,85.955,0.6471,4.398,97.65,0
2025-09-27T05:41:33.148317,MC_004,85.98,0.6495,4.618,96.69,0
2025-09-27T05:51:33.148317,MC_004,84.975,0.6484,4.453,99.96,0
2025-09-27T06:01:33.148317,MC_004,84.83,0.658,4.372,98.2,0
2025-09-27T06:11:33.148317,MC_004,85.144,0.6431,4.474,96.15,0
2025-09-27T06:21:33.148317,MC_004,83.892,0.6487,4.514,96.14,0
2025-09-27T06:31:33.148317,MC_004,84.386,0.6464,4.619,98.79,0
2025-09-27T06:41:33.148317,MC_004,84.138,0.6433,4.46,98.72,0
2025-09-27T06:51:33.148317,MC_004,84.804,0.6394,4.248,99.83,0
2025-09-27T07:01:33.148317,MC_004,84.422,0.6458,4.427,100.39,0
2025-09-27T07:11:33.148317,MC_004,84.138,0.6422,4.747,98.97,0
2025-09-27T07:21:33.148317,MC_004,83.943,0.6379,4.467,99.96,0
2025-09-27T07:31:33.148317,MC_004,83.86,0.6438,4.63,99.04,0
2025-09-27T07:41:33.148317,MC_004,84.01,0.6522,4.433,100.89,0
2025-09-27T07:51:33.148317,MC_004,83.862,0.6507,4.498,100.52,0
2025-09-27T08:01:33.148317,MC_004,83.763,0.648,4.532,100.18,0
2025-09-27T08:11:33.148317,MC_004,83.777,0.6456,4.471,100.34,0
2025-09-27T08:21:33.148317,MC_004,83.49,0.6502,4.562,102.77,0
2025-09-27T08:31:33.148317,MC_004,83.258,0.6485,4.507,102.16,0
2025-09-27T08:41:33.148317,MC_004,83.843,0.6455,4.322,99.55,0
2025-09-27T08:51:33.148317,MC_004,83.271,0.6477,4.569,102.36,0
2025-09-27T09:01:33.148317,MC_004,83.963,0.6443,4.568,102.12,0
2025-09-27T09:11:33.148317,MC_004,83.103,0.6383,4.485,102.51,0
2025-09-27T09:21:33.148317,MC_004,83.084,0.6417,4.428,104.56,0
2025-09-27T09:31:33.148317,MC_004,82.153,0.6469,4.392,103.26,0
2025-09-27T09:41:33.148317,MC_004,83.259,0.6487,4.452,103.27,0
2025-09-27T09:51:33.148317,MC_004,82.432,0.6466,4.5,105.41,0
2025-09-27T10:01:33.148317,MC_004,83.128,0.641,4.481,103.32,0
2025-09-27T10:11:33.148317,MC_004,83.171,0.6396,4.359,102.21,0
2025-09-27T10:21:33.148317,MC_004,82.62,0.6444,4.387,103.12,0
2025-09-27T10:31:33.148317,MC_004,82.548,0.6377,4.515,103.18,0
2025-09-27T10:41:33.148317,MC_004,81.265,0.6435,4.529,104.72,0
2025-09-27T10:51:33.148317,MC_004,82.204,0.644,4.621,105.6,0
2025-09-27T11:01:33.148317,MC_004,82.92,0.65,4.45,104.95,0
2025-09-27T11:11:33.148317,MC_004,81.365,0.6508,4.64,105.99,0
2025-09-27T11:21:33.148317,MC_004,82.582,0.6342,4.774,106.34,0
2025-09-27T11:31:33.148317,MC_004,82.721,0.6354,4.522,104.9,0
2025-09-27T11:41:33.148317,MC_004,82.315,0.6482,4.593,105.3,0
2025-09-27T11:51:33.148317,MC_004,82.364,0.633,4.53,102.54,0
2025-09-27T12:01:33.148317,MC_004,81.284,0.647,4.523,106.06,0
2025-09-27T12:11:33.148317,MC_004,81.694,0.64,4.414,102.16,0
2025-09-27T12:21:33.148317,MC_004,80.854,0.6465,4.548,104.71,0
2025-09-27T12:31:33.148317,MC_004,82.341,0.6412,4.261,103.23,0
2025-09-27T12:41:33.148317,MC_004,82.122,0.6424,4.499,106.35,0
2025-09-27T12:51:33.148317,MC_004,82.042,0.6362,4.424,105.71,0
2025-09-27T13:01:33.148317,MC_004,80.972,0.6322,4.302,104.56,0
2025-09-27T13:11:33.148317,MC_004,82.992,0.6302,4.617,106.05,0
2025-09-27T13:21:33.148317,MC_004,82.196,0.6436,4.608,105.58,0
2025-09-27T13:31:33.148317,MC_004,81.666,0.6422,4.581,103.06,0
2025-09-27T13:41:33.148317,MC_004,82.094,0.6424,4.71,102.82,0
2025-09-27T13:51:33.148317,MC_004,81.17,0.6379,4.67,105.07,0
2025-09-27T14:01:33.148317,MC_004,81.543,0.6316,4.588,104.2,0
2025-09-27T14:11:33.148317,MC_004,81.269,0.6432,4.393,104.98,0
2025-09-27T14:21:33.148317,MC_004,81.844,0.646,4.45,106.47,0
2025-09-27T14:31:33.148317,MC_004,81.774,0.6344,4.586,107.56,0
2025-09-27T14:41:33.148317,MC_004,81.459,0.6365,4.479,106.36,0
2025-09-27T14:51:33.148317,MC_004,81.724,0.6252,4.722,103.22,0
2025-09-27T15:01:33.148317,MC_004,81.403,0.639,4.538,103.95,0
2025-09-27T15:11:33.148317,MC_004,82.47,0.639,4.629,103.77,0
2025-09-27T15:21:33.148317,MC_004,81.251,0.6389,4.67,104.33,0
2025-09-27T15:31:33.148317,MC_004,81.181,0.6348,4.475,103.3,0
2025-09-27T15:41:33.148317,MC_004,82.311,0.6386,4.456,103.2,0
2025-09-27T15:51:33.148317,MC_004,82.067,0.6354,4.509,103.41,0
2025-09-27T16:01:33.148317,MC_004,81.727,0.6471,4.607,102.21,0
2025-09-27T16:11:33.148317,MC_004,81.529,0.6347,4.624,102.84,0
2025-09-27T16:21:33.148317,MC_004,81.948,0.6401,4.705,102.63,0
2025-09-27T16:31:33.148317,MC_004,82.413,0.6356,4.489,101.98,0
2025-09-27T16:41:33.148317,MC_004,82.509,0.6381,4.642,101.29,0
2025-09-27T16:51:33.148317,MC_004,81.865,0.6357,4.402,102.17,0
2025-09-27T17:01:33.148317,MC_004,82.29,0.6354,4.676,100.81,0
2025-09-27T17:11:33.148317,MC_004,82.094,0.6343,4.674,103.23,0
2025-09-27T17:21:33.148317,MC_004,81.605,0.6432,4.703,101.8,0
2025-09-27T17:31:33.148317,MC_004,82.04,0.6374,4.897,102.96,0
2025-09-27T17:41:33.148317,MC_004,82.783,0.6343,4.856,99.11,0
2025-09-27T17:51:33.148317,MC_004,82.687,0.6357,4.685,100.93,0
2025-09-27T18:01:33.148317,MC_004,82.686,0.6318,4.617,100.11,0
2025-09-27T18:11:33.148317,MC_004,82.551,0.6381,4.406,98.26,0
2025-09-27T18:21:33.148317,MC_004,83.502,0.6351,4.608,99.67,0
2025-09-27T18:31:33.148317,MC_004,81.867,0.6328,4.731,97.68,0
2025-09-27T18:41:33.148317,MC_004,82.45,0.6376,4.605,98.26,0
2025-09-27T18:51:33.148317,MC_004,83.2,0.6383,4.734,99.18,0
2025-09-27T19:01:33.148317,MC_004,82.509,0.6306,4.666,98.89,0
2025-09-27T19:11:33.148317,MC_004,83.137,0.6356,4.738,99.69,0
2025-09-27T19:21:33.148317,MC_004,82.423,0.6424,4.541,98.5,0
2025-09-27T19:31:33.148317,MC_004,84.038,0.6454,4.75,98.11,0
2025-09-27T19:41:33.148317,MC_004,83.438,0.6456,4.539,99.46,0
2025-09-27T19:51:33.148317,MC_004,82.946,0.6395,4.795,97.3,0
2025-09-27T20:01:33.148317,MC_004,84.136,0.6352,4.689,95.72,0
2025-09-27T20:11:33.148317,MC_004,84.382,0.637,4.586,96.86,0
2025-09-27T20:21:33.148317,MC_004,83.68,0.6376,4.675,96.27,0
2025-09-27T20:31:33.148317,MC_004,84.098,0.6497,4.708,96.26,0
2025-09-27T20:41:33.148317,MC_004,84.232,0.6389,4.569,98.08,0
2025-09-27T20:51:33.148317,MC_004,83.873,0.637,4.826,97.01,0
2025-09-27T21:01:33.148317,MC_004,85.023,0.6395,4.731,95.08,0
2025-09-27T21:11:33.148317,MC_004,85.33,0.6395,4.785,95.85,0
2025-09-27T21:21:33.148317,MC_004,84.105,0.6442,4.783,96.75,0
2025-09-27T21:31:33.148317,MC_004,84.487,0.6496,4.77,95.77,0
2025-09-27T21:41:33.148317,MC_004,84.371,0.6449,4.775,95.42,0
2025-09-27T21:51:33.148317,MC_004,84.336,0.6489,4.829,94.93,0
2025-09-27T22:01:33.148317,MC_004,85.326,0.644,4.864,95.63,0
2025-09-27T22:11:33.148317,MC_004,85.618,0.654,4.748,95.89,0
2025-09-27T22:21:33.148317,MC_004,84.728,0.645,4.726,96.7,0
2025-09-27T22:31:33.148317,MC_004,85.633,0.6512,4.664,96.13,0
2025-09-27T22:41:33.148317,MC_004,85.997,0.6469,4.683,93.76,0
2025-09-27T22:51:33.148317,MC_004,85.658,0.6456,4.852,94.91,0
2025-09-27T23:01:33.148317,MC_004,86.354,0.6431,4.8,96.6,0
2025-09-27T23:11:33.148317,MC_004,86.228,0.6505,4.815,94.29,0
2025-09-27T23:21:33.148317,MC_004,86.327,0.6528,4.722,94.62,0
2025-09-27T23:31:33.148317,MC_004,85.947,0.6481,4.955,94.31,0
2025-09-27T23:41:33.148317,MC_004,86.443,0.6598,4.845,95.41,0
2025-09-27T23:51:33.148317,MC_004,87.103,0.6513,4.758,95.94,0
2025-09-28T00:01:33.148317,MC_004,86.996,0.647,4.684,95.67,0
2025-09-28T00:11:33.148317,MC_004,87.271,0.6449,4.945,96.04,0
2025-09-28T00:21:33.148317,MC_004,88.044,0.658,4.808,94.98,0
2025-09-28T00:31:33.148317,MC_004,88.508,0.6535,4.878,95.82,0
2025-09-28T00:41:33.148317,MC_004,87.778,0.6528,4.898,95.06,0
2025-09-28T00:51:33.148317,MC_004,87.829,0.6491,4.964,95.6,0
2025-09-28T01:01:33.148317,MC_004,87.834,0.6564,4.836,98.15,0
2025-09-28T01:11:33.148317,MC_004,88.168,0.6595,4.848,94.37,0
2025-09-28T01:21:33.148317,MC_004,89.007,0.6604,5.023,96.27,0
2025-09-28T01:31:33.148317,MC_004,89.546,0.6589,4.884,95.53,0
2025-09-28T01:41:33.148317,MC_004,88.44,0.6722,4.682,96.42,0
2025-09-28T01:51:33.148317,MC_004,89.529,0.6701,4.894,95.46,0
2025-09-28T02:01:33.148317,MC_004,89.759,0.6608,4.782,96.41,0
2025-09-28T02:11:33.148317,MC_004,89.221,0.6744,4.815,96.58,0
2025-09-28T02:21:33.148317,MC_004,88.99,0.6744,4.768,96.42,0
2025-09-28T02:31:33.148317,MC_004,90.339,0.66,4.97,98.5,0
2025-09-28T02:41:33.148317,MC_004,91.135,0.6657,5.071,99.22,0
